timestamp,BTC,ETH,ADA,BNB,XRP,SOL,DOT,LTC
2025-06-11 06:14:51,109640.8,2789.0,0.718212,669.4,2.29332,165.54,4.2648,91.76
2025-06-11 07:15:11,109523.8,2793.6,0.718577,669.53,2.291,164.7,4.2578,91.8
2025-06-11 08:15:55,109555.0,2790.9,0.719802,670.39,2.2956,165.69,4.2908,91.84
2025-06-11 08:31:38,109471.2,2782.84,0.719792,671.71,2.29099,165.89,4.2902,91.79
2025-06-11 08:47:28,109432.4,2784.75,0.722864,671.25,2.28859,165.44,4.2732,91.78
2025-06-11 09:03:16,109607.3,2795.55,0.725204,672.2,2.29352,165.76,4.302,91.94
2025-06-11 09:19:01,109649.5,2796.51,0.725006,669.05,2.29026,166.25,4.3056,91.88
2025-06-11 09:34:44,109600.1,2797.44,0.722216,669.05,2.29076,166.37,4.3171,91.78
2025-06-11 09:50:27,109571.9,2797.59,0.72423,669.05,2.29334,167.01,4.3242,91.89
2025-06-11 10:06:10,109549.0,2789.51,0.725474,670.3,2.30764,167.1,4.3185,91.77
2025-06-11 10:21:51,109545.6,2777.16,0.725116,671.04,2.31327,166.32,4.2922,92.11
2025-06-11 10:37:39,109599.9,2779.29,0.72757,671.97,2.32327,166.46,4.2922,92.31
2025-06-11 10:53:31,109600.0,2769.51,0.721432,671.49,2.31997,165.74,4.2725,91.89
2025-06-11 22:57:33,109000.0,2819.14,0.703955,668.16,2.2964,163.34,4.2411,92.2
2025-06-11 23:08:08,108973.3,2817.77,0.70577,668.29,2.29251,163.13,4.2372,92.22
2025-06-11 23:27:42,108926.0,2819.49,0.708724,668.57,2.29453,163.38,4.2551,92.15
2025-06-11 23:38:17,108542.5,2792.68,0.7,666.31,2.27836,161.24,4.194,91.03
2025-06-11 23:57:49,108474.7,2778.19,0.696243,664.79,2.27382,160.57,4.172,90.86
2025-06-12 00:08:25,108502.5,2778.17,0.694977,663.49,2.26343,160.0,4.168,91.02
2025-06-12 00:27:57,108258.7,2759.12,0.693858,665.33,2.26209,159.88,4.1598,90.83
2025-06-12 00:38:35,108275.6,2757.87,0.692366,663.62,2.25855,159.46,4.1617,90.59
2025-06-12 00:58:04,108444.8,2759.17,0.693,664.6,2.26059,160.1,4.1646,90.74
2025-06-12 01:08:43,108540.8,2769.71,0.694831,664.6,2.26657,160.4,4.1736,91.32
2025-06-12 01:28:14,108617.6,2772.4,0.696702,667.56,2.26676,160.78,4.1806,91.4
2025-06-12 01:38:53,108716.5,2778.06,0.697698,667.36,2.27018,161.01,4.1908,91.64
2025-06-12 01:58:21,108703.7,2772.11,0.698347,667.45,2.27158,160.99,4.1942,91.56
2025-06-12 02:09:02,108625.6,2767.71,0.696763,667.45,2.26308,160.7,4.1787,91.43
2025-06-12 02:28:29,108606.3,2769.02,0.698282,667.45,2.26636,160.4,4.1991,91.58
2025-06-12 03:09:11,108675.0,2773.9,0.69592,668.4,2.26506,160.72,4.1697,91.48
2025-06-12 03:28:36,108468.1,2762.13,0.695489,668.75,2.26,160.34,4.1577,91.1
2025-06-12 04:09:19,108690.9,2779.09,0.697467,668.98,2.26001,160.67,4.1946,91.68
2025-06-12 04:28:42,108640.5,2774.99,0.695582,668.67,2.25428,160.06,4.1618,91.25
2025-06-12 05:09:27,108364.6,2757.61,0.693672,667.06,2.24925,160.43,4.1574,91.1
2025-06-12 05:28:49,107769.9,2748.09,0.689367,665.46,2.23861,159.33,4.13,90.4
2025-06-12 06:09:38,107881.4,2764.0,0.690451,665.56,2.24182,160.14,4.1415,90.39
2025-06-12 06:29:03,107601.8,2759.42,0.690807,666.16,2.243,160.28,4.1378,89.99
2025-06-12 08:15:40,107785.0,2760.66,0.690923,667.93,2.25114,159.14,4.1234,89.73
2025-06-12 08:30:48,107810.3,2763.38,0.690649,667.94,2.25164,159.35,4.1133,89.81
2025-06-12 08:45:59,107996.3,2774.02,0.693267,668.01,2.25281,159.82,4.1278,90.23
2025-06-12 09:01:11,107938.8,2768.94,0.692639,667.69,2.2504,159.37,4.1095,90.04
2025-06-12 09:16:23,107919.8,2768.01,0.691772,667.69,2.24696,159.37,4.1045,89.93
2025-06-12 09:31:32,107700.1,2759.41,0.689706,667.8,2.24074,159.0,4.0914,89.77
2025-06-12 09:46:40,107589.2,2743.61,0.687077,667.64,2.23598,158.77,4.082,89.57
2025-06-12 10:01:48,107653.3,2741.32,0.686119,667.64,2.2407,158.92,4.06,89.46
2025-06-12 10:16:56,107738.8,2749.99,0.686207,667.33,2.2404,159.3,4.0552,89.54
2025-06-12 10:32:04,107814.3,2754.63,0.685412,667.33,2.24154,159.08,4.015,89.67
2025-06-12 10:47:15,107696.7,2752.59,0.686041,667.28,2.24109,159.11,4.0484,89.7
2025-06-12 11:02:24,107766.5,2758.52,0.685593,667.77,2.24359,159.5,4.0591,89.88
2025-06-12 11:17:35,107632.8,2755.7,0.685655,667.77,2.24589,159.37,4.0521,89.9
2025-06-12 11:32:43,107632.8,2757.59,0.685056,667.88,2.24825,159.56,4.0654,89.84
2025-06-12 11:47:51,107622.7,2754.74,0.686048,668.37,2.24693,159.72,4.0732,89.67
2025-06-12 12:03:01,107536.6,2752.2,0.685413,668.51,2.24489,159.62,4.0805,89.52
2025-06-12 12:18:13,107387.0,2746.95,0.682954,668.36,2.23968,158.96,4.0505,89.12
2025-06-12 12:33:24,107286.4,2741.7,0.682782,666.84,2.24118,158.9,4.0556,89.05
2025-06-12 12:48:34,107341.0,2746.34,0.682211,666.22,2.24,159.04,4.054,88.98
2025-06-12 13:03:45,107284.7,2748.99,0.681251,665.65,2.23839,158.91,4.0559,88.96
2025-06-12 13:18:56,107240.1,2746.0,0.678735,665.76,2.23312,158.35,4.0247,88.53
2025-06-12 13:34:05,107082.2,2729.0,0.67589,664.14,2.22701,157.8,4.0212,88.32
2025-06-12 13:49:19,107176.8,2736.29,0.679025,664.32,2.22953,158.17,4.0266,88.48
2025-06-12 14:04:30,107035.1,2735.0,0.678794,663.87,2.2282,158.0,4.018,88.4
2025-06-12 14:19:38,106950.0,2722.64,0.678266,661.83,2.2258,158.03,4.0246,88.36
2025-06-12 14:34:46,107176.4,2738.19,0.682236,664.04,2.23393,158.88,4.06,88.75
2025-06-12 14:49:54,107366.9,2740.25,0.683131,663.07,2.23471,158.8,4.0615,88.68
2025-06-12 15:05:03,107130.3,2743.26,0.684957,662.8,2.23747,159.03,4.074,88.73
2025-06-12 15:20:15,107032.3,2746.59,0.683799,662.8,2.241,158.98,4.0877,88.85
2025-06-12 15:35:23,106844.6,2745.08,0.68364,661.67,2.23983,158.36,4.0857,88.74
2025-06-12 15:50:31,107037.8,2748.67,0.684425,663.3,2.24297,158.72,4.0883,88.92
2025-06-12 16:05:41,107221.6,2750.09,0.685331,663.77,2.24745,159.27,4.0951,89.03
2025-06-12 16:20:50,107481.5,2763.01,0.687783,664.45,2.24926,159.87,4.0998,89.28
2025-06-12 16:36:00,107592.6,2765.31,0.689095,664.13,2.24959,160.45,4.101,89.26
2025-06-12 16:51:10,107690.6,2770.0,0.68963,664.04,2.25244,160.55,4.0946,89.39
2025-06-12 17:06:20,107785.3,2769.83,0.689607,664.85,2.25199,160.26,4.0967,89.27
2025-06-12 17:21:29,107589.8,2761.0,0.684822,663.19,2.24393,159.38,4.0754,88.91
2025-06-12 18:52:04,107571.1,2738.38,0.681702,663.94,2.24101,157.96,4.0532,88.8
2025-06-12 19:07:19,107928.9,2750.4,0.684601,665.16,2.24908,158.86,4.071,89.24
2025-06-13 08:20:56,104098.9,2498.48,0.628,648.64,2.09758,142.85,3.7735,82.66
2025-06-13 08:36:03,103917.9,2504.31,0.627679,647.89,2.1012,143.34,3.785,82.9
2025-06-13 08:51:09,104305.0,2517.34,0.631405,648.83,2.10849,144.18,3.8073,83.3
2025-06-13 09:06:15,104464.3,2518.26,0.631072,651.85,2.111,144.32,3.8085,83.52
2025-06-13 21:39:29,105127.5,2528.14,0.632696,650.65,2.1328,145.33,3.7727,84.85
2025-06-19 00:34:54,104975.1,2525.77,0.605312,645.02,2.17721,147.62,3.6523,85.14
2025-06-19 21:01:54,104412.4,2504.11,0.600418,642.81,2.17103,145.36,3.5695,85.05
2025-06-20 14:02:12,106000.1,2549.66,0.602206,647.34,2.17238,148.18,3.5493,85.74
