timestamp,signal,total_signals,positive_outcomes,hit_rate_%,avg_return_%
2025-06-03 02:19:48,SELL,2111,1591,75.4,1.04
2025-06-03 02:19:48,HOLD,31564,18048,57.2,0.28
2025-06-03 02:33:43,BUY,173,173,100.0,862.66
2025-06-03 02:33:43,SELL,2163,1640,75.8,1.07
2025-06-03 02:33:43,HOLD,32248,18656,57.9,0.31
2025-06-03 02:45:41,BUY,175,175,100.0,858.01
2025-06-03 02:45:41,SELL,2215,1689,76.3,1.1
2025-06-03 02:45:41,HOLD,32932,19265,58.5,0.35
2025-06-03 03:03:07,BUY,177,177,100.0,853.47
2025-06-03 03:03:07,SELL,2267,1738,76.7,1.14
2025-06-03 03:03:07,HOLD,33616,19874,59.1,0.38
2025-06-03 04:03:11,BUY,179,179,100.0,849.04
2025-06-03 04:03:11,SELL,2319,1787,77.1,1.19
2025-06-03 04:03:11,HOLD,34300,20483,59.7,0.41
2025-06-03 05:03:15,BUY,181,181,100.0,844.7
2025-06-03 05:03:15,SELL,2371,1836,77.4,1.22
2025-06-03 05:03:15,HOLD,34984,21090,60.3,0.44
2025-06-03 06:03:18,BUY,183,183,100.0,840.45
2025-06-03 06:03:18,SELL,2423,1885,77.8,1.24
2025-06-03 06:03:18,HOLD,35668,21696,60.8,0.46
2025-06-03 07:03:21,BUY,185,185,100.0,836.29
2025-06-03 07:03:21,SELL,2475,1934,78.1,1.26
2025-06-03 07:03:21,HOLD,36352,22293,61.3,0.48
2025-06-03 08:03:25,BUY,187,187,100.0,832.22
2025-06-03 08:03:25,SELL,2527,1983,78.5,1.29
2025-06-03 08:03:25,HOLD,37036,22896,61.8,0.51
2025-06-03 08:18:29,BUY,189,189,100.0,828.24
2025-06-03 08:18:29,SELL,2579,2032,78.8,1.31
2025-06-03 08:18:29,HOLD,37720,23499,62.3,0.53
2025-06-03 08:33:32,BUY,191,191,100.0,824.34
2025-06-03 08:33:32,SELL,2631,2081,79.1,1.33
2025-06-03 08:33:32,HOLD,38404,24101,62.8,0.55
2025-06-03 08:48:36,BUY,193,193,100.0,820.52
2025-06-03 08:48:36,SELL,2683,2130,79.4,1.36
2025-06-03 08:48:36,HOLD,39088,24702,63.2,0.57
2025-06-03 09:03:39,BUY,195,195,100.0,816.78
2025-06-03 09:03:39,SELL,2735,2179,79.7,1.38
2025-06-03 09:03:39,HOLD,39772,25305,63.6,0.59
2025-06-03 09:18:43,BUY,197,197,100.0,813.12
2025-06-03 09:18:43,SELL,2787,2228,79.9,1.4
2025-06-03 09:18:43,HOLD,40456,25908,64.0,0.61
2025-06-03 09:33:46,BUY,199,199,100.0,809.53
2025-06-03 09:33:46,SELL,2839,2277,80.2,1.42
2025-06-03 09:33:46,HOLD,41140,26509,64.4,0.62
2025-06-03 09:48:50,BUY,201,201,100.0,806.01
2025-06-03 09:48:50,SELL,2891,2326,80.5,1.44
2025-06-03 09:48:50,HOLD,41824,27110,64.8,0.64
2025-06-03 10:03:54,BUY,203,203,100.0,802.56
2025-06-03 10:03:54,SELL,2943,2375,80.7,1.46
2025-06-03 10:03:54,HOLD,42508,27710,65.2,0.66
2025-06-03 10:18:58,BUY,205,205,100.0,799.18
2025-06-03 10:18:58,SELL,2995,2424,80.9,1.47
2025-06-03 10:18:58,HOLD,43192,28300,65.5,0.67
2025-06-03 10:34:02,BUY,207,207,100.0,795.86
2025-06-03 10:34:02,SELL,3047,2473,81.2,1.48
2025-06-03 10:34:02,HOLD,43876,28898,65.9,0.68
2025-06-03 10:49:07,BUY,209,209,100.0,792.61
2025-06-03 10:49:07,SELL,3099,2522,81.4,1.5
2025-06-03 10:49:07,HOLD,44560,29494,66.2,0.69
2025-06-03 11:04:11,BUY,211,211,100.0,789.42
2025-06-03 11:04:11,SELL,3151,2571,81.6,1.51
2025-06-03 11:04:11,HOLD,45244,30093,66.5,0.7
2025-06-03 11:19:15,BUY,213,213,100.0,786.28
2025-06-03 11:19:15,SELL,3203,2620,81.8,1.52
2025-06-03 11:19:15,HOLD,45928,30692,66.8,0.72
2025-06-03 11:34:19,BUY,215,215,100.0,783.21
2025-06-03 11:34:19,SELL,3255,2669,82.0,1.53
2025-06-03 11:34:19,HOLD,46612,31291,67.1,0.73
2025-06-03 11:49:23,BUY,217,217,100.0,780.19
2025-06-03 11:49:23,SELL,3307,2718,82.2,1.55
2025-06-03 11:49:23,HOLD,47296,31892,67.4,0.74
2025-06-03 12:04:27,BUY,219,219,100.0,777.23
2025-06-03 12:04:27,SELL,3359,2767,82.4,1.56
2025-06-03 12:04:27,HOLD,47980,32492,67.7,0.76
2025-06-03 12:19:31,BUY,221,221,100.0,774.33
2025-06-03 12:19:31,SELL,3411,2816,82.6,1.58
2025-06-03 12:19:31,HOLD,48664,33094,68.0,0.77
2025-06-03 12:34:36,BUY,223,223,100.0,771.47
2025-06-03 12:34:36,SELL,3463,2865,82.7,1.59
2025-06-03 12:34:36,HOLD,49348,33696,68.3,0.78
2025-06-03 12:49:35,BUY,225,225,100.0,768.67
2025-06-03 12:49:35,SELL,3515,2914,82.9,1.61
2025-06-03 12:49:35,HOLD,50032,34297,68.6,0.8
2025-06-03 13:04:39,BUY,227,227,100.0,765.91
2025-06-03 13:04:39,SELL,3567,2963,83.1,1.62
2025-06-03 13:04:39,HOLD,50716,34898,68.8,0.81
2025-06-03 13:19:43,BUY,229,229,100.0,763.21
2025-06-03 13:19:43,SELL,3619,3012,83.2,1.64
2025-06-03 13:19:43,HOLD,51400,35498,69.1,0.82
2025-06-03 13:34:47,BUY,231,231,100.0,760.55
2025-06-03 13:34:47,SELL,3671,3061,83.4,1.65
2025-06-03 13:34:47,HOLD,52084,36093,69.3,0.83
2025-06-03 13:49:52,BUY,233,233,100.0,757.93
2025-06-03 13:49:52,SELL,3723,3110,83.5,1.66
2025-06-03 13:49:52,HOLD,52768,36683,69.5,0.84
2025-06-03 14:04:56,BUY,235,235,100.0,755.36
2025-06-03 14:04:56,SELL,3775,3159,83.7,1.67
2025-06-03 14:04:56,HOLD,53452,37278,69.7,0.85
2025-06-03 14:20:00,BUY,237,237,100.0,752.83
2025-06-03 14:20:00,SELL,3827,3208,83.8,1.68
2025-06-03 14:20:00,HOLD,54136,37875,70.0,0.86
2025-06-03 14:35:04,BUY,239,239,100.0,750.35
2025-06-03 14:35:04,SELL,3879,3257,84.0,1.69
2025-06-03 14:35:04,HOLD,54820,38469,70.2,0.87
2025-06-03 14:50:08,BUY,241,241,100.0,747.9
2025-06-03 14:50:08,SELL,3931,3306,84.1,1.7
2025-06-03 14:50:08,HOLD,55504,39066,70.4,0.88
2025-06-03 15:05:15,BUY,243,243,100.0,745.5
2025-06-03 15:05:15,SELL,3983,3355,84.2,1.71
2025-06-03 15:05:15,HOLD,56188,39663,70.6,0.89
2025-06-03 15:20:19,BUY,245,245,100.0,743.14
2025-06-03 15:20:19,SELL,4035,3404,84.4,1.73
2025-06-03 15:20:19,HOLD,56872,40266,70.8,0.9
2025-06-03 15:35:23,BUY,247,247,100.0,740.81
2025-06-03 15:35:23,SELL,4087,3453,84.5,1.73
2025-06-03 15:35:23,HOLD,57556,40861,71.0,0.91
2025-06-03 15:50:27,BUY,249,249,100.0,738.53
2025-06-03 15:50:27,SELL,4139,3502,84.6,1.74
2025-06-03 15:50:27,HOLD,58240,41463,71.2,0.92
2025-06-03 16:05:31,BUY,251,251,100.0,736.28
2025-06-03 16:05:31,SELL,4191,3551,84.7,1.75
2025-06-03 16:05:31,HOLD,58924,42062,71.4,0.93
2025-06-03 16:20:35,BUY,253,253,100.0,734.07
2025-06-03 16:20:35,SELL,4243,3600,84.8,1.76
2025-06-03 16:20:35,HOLD,59608,42666,71.6,0.94
2025-06-03 16:35:39,BUY,255,255,100.0,731.89
2025-06-03 16:35:39,SELL,4295,3649,85.0,1.77
2025-06-03 16:35:39,HOLD,60292,43275,71.8,0.95
2025-06-03 16:50:43,BUY,257,257,100.0,729.74
2025-06-03 16:50:43,SELL,4347,3698,85.1,1.78
2025-06-03 16:50:43,HOLD,60976,43884,72.0,0.96
2025-06-03 17:05:47,BUY,259,259,100.0,727.63
2025-06-03 17:05:47,SELL,4399,3747,85.2,1.79
2025-06-03 17:05:47,HOLD,61660,44493,72.2,0.97
2025-06-03 17:20:53,BUY,261,261,100.0,725.56
2025-06-03 17:20:53,SELL,4451,3796,85.3,1.81
2025-06-03 17:20:53,HOLD,62344,45102,72.3,0.99
2025-06-03 17:35:59,BUY,263,263,100.0,723.51
2025-06-03 17:35:59,SELL,4503,3845,85.4,1.82
2025-06-03 17:35:59,HOLD,63028,45711,72.5,1.0
2025-06-03 17:51:04,BUY,265,265,100.0,721.49
2025-06-03 17:51:04,SELL,4555,3894,85.5,1.83
2025-06-03 17:51:04,HOLD,63712,46320,72.7,1.01
2025-06-03 18:06:09,BUY,267,267,100.0,719.5
2025-06-03 18:06:09,SELL,4607,3943,85.6,1.84
2025-06-03 18:06:09,HOLD,64396,46929,72.9,1.02
2025-06-03 18:21:14,BUY,269,269,100.0,717.54
2025-06-03 18:21:14,SELL,4659,3992,85.7,1.85
2025-06-03 18:21:14,HOLD,65080,47538,73.0,1.03
2025-06-03 18:36:19,BUY,271,271,100.0,715.62
2025-06-03 18:36:19,SELL,4711,4041,85.8,1.86
2025-06-03 18:36:19,HOLD,65764,48147,73.2,1.04
2025-06-03 18:51:25,BUY,273,273,100.0,713.71
2025-06-03 18:51:25,SELL,4763,4090,85.9,1.87
2025-06-03 18:51:25,HOLD,66448,48756,73.4,1.05
2025-06-03 19:06:30,BUY,275,275,100.0,711.84
2025-06-03 19:06:30,SELL,4815,4139,86.0,1.88
2025-06-03 19:06:30,HOLD,67132,49364,73.5,1.06
2025-06-03 19:21:36,BUY,277,277,100.0,709.99
2025-06-03 19:21:36,SELL,4867,4188,86.0,1.89
2025-06-03 19:21:36,HOLD,67816,49973,73.7,1.07
2025-06-03 19:36:42,BUY,279,279,100.0,708.17
2025-06-03 19:36:42,SELL,4919,4237,86.1,1.9
2025-06-03 19:36:42,HOLD,68500,50582,73.8,1.08
2025-06-03 19:51:47,BUY,281,281,100.0,706.38
2025-06-03 19:51:47,SELL,4971,4286,86.2,1.91
2025-06-03 19:51:47,HOLD,69184,51191,74.0,1.09
2025-06-03 20:06:53,BUY,283,283,100.0,704.61
2025-06-03 20:06:53,SELL,5023,4335,86.3,1.91
2025-06-03 20:06:53,HOLD,69868,51796,74.1,1.1
2025-06-03 20:21:58,BUY,285,285,100.0,702.86
2025-06-03 20:21:58,SELL,5075,4384,86.4,1.92
2025-06-03 20:21:58,HOLD,70552,52404,74.3,1.1
2025-06-03 20:37:03,BUY,287,287,100.0,701.14
2025-06-03 20:37:03,SELL,5127,4433,86.5,1.92
2025-06-03 20:37:03,HOLD,71236,53011,74.4,1.11
2025-06-03 20:52:09,BUY,289,289,100.0,699.45
2025-06-03 20:52:09,SELL,5179,4482,86.5,1.93
2025-06-03 20:52:09,HOLD,71920,53618,74.6,1.12
2025-06-03 21:07:14,BUY,291,291,100.0,697.78
2025-06-03 21:07:14,SELL,5231,4531,86.6,1.94
2025-06-03 21:07:14,HOLD,72604,54226,74.7,1.13
2025-06-03 21:22:19,BUY,293,293,100.0,696.13
2025-06-03 21:22:19,SELL,5283,4580,86.7,1.95
2025-06-03 21:22:19,HOLD,73288,54835,74.8,1.14
2025-06-03 21:37:25,BUY,295,295,100.0,694.5
2025-06-03 21:37:25,SELL,5335,4629,86.8,1.95
2025-06-03 21:37:25,HOLD,73972,55444,75.0,1.15
2025-06-03 21:52:30,BUY,297,297,100.0,692.9
2025-06-03 21:52:30,SELL,5387,4678,86.8,1.96
2025-06-03 21:52:30,HOLD,74656,56053,75.1,1.15
2025-06-03 22:07:35,BUY,299,299,100.0,691.31
2025-06-03 22:07:35,SELL,5439,4727,86.9,1.97
2025-06-03 22:07:35,HOLD,75340,56661,75.2,1.16
2025-06-03 22:37:41,BUY,301,301,100.0,689.75
2025-06-03 22:37:41,SELL,5491,4775,87.0,1.97
2025-06-03 22:37:41,HOLD,76024,57248,75.3,1.16
2025-06-03 23:07:47,BUY,303,303,100.0,688.2
2025-06-03 23:07:47,SELL,5543,4824,87.0,1.97
2025-06-03 23:07:47,HOLD,76708,57849,75.4,1.17
2025-06-03 23:37:54,BUY,305,305,100.0,686.68
2025-06-03 23:37:54,SELL,5595,4869,87.0,1.97
2025-06-03 23:37:54,HOLD,77392,58429,75.5,1.17
2025-06-04 00:08:00,BUY,312,307,98.4,674.18
2025-06-04 00:08:00,SELL,5670,4917,86.7,1.96
2025-06-04 00:08:00,HOLD,78439,59063,75.3,1.16
2025-06-04 00:38:05,BUY,319,310,97.2,662.23
2025-06-04 00:38:05,SELL,5745,4973,86.6,1.94
2025-06-04 00:38:05,HOLD,79486,59750,75.2,1.16
2025-06-04 01:08:09,BUY,326,312,95.7,650.79
2025-06-04 01:08:09,SELL,5820,5030,86.4,1.93
2025-06-04 01:08:09,HOLD,80533,60433,75.0,1.15
2025-06-04 01:38:13,BUY,333,314,94.3,639.83
2025-06-04 01:38:13,SELL,5895,5081,86.2,1.92
2025-06-04 01:38:13,HOLD,81580,61085,74.9,1.15
2025-06-04 02:08:17,BUY,340,316,92.9,629.33
2025-06-04 02:08:17,SELL,5970,5132,86.0,1.91
2025-06-04 02:08:17,HOLD,82627,61753,74.7,1.14
2025-06-04 03:08:23,BUY,347,319,91.9,619.25
2025-06-04 03:08:23,SELL,6045,5194,85.9,1.91
2025-06-04 03:08:23,HOLD,83674,62544,74.7,1.14
2025-06-04 04:08:27,BUY,354,323,91.2,609.58
2025-06-04 04:08:27,SELL,6120,5257,85.9,1.9
2025-06-04 04:08:27,HOLD,84721,63378,74.8,1.14
2025-06-04 05:08:31,BUY,361,327,90.6,600.28
2025-06-04 05:08:31,SELL,6195,5320,85.9,1.9
2025-06-04 05:08:31,HOLD,85768,64204,74.9,1.14
2025-06-04 06:08:35,BUY,368,332,90.2,591.34
2025-06-04 06:08:35,SELL,6270,5381,85.8,1.89
2025-06-04 06:08:35,HOLD,86815,65049,74.9,1.13
2025-06-04 07:08:39,BUY,375,337,89.9,582.74
2025-06-04 07:08:39,SELL,6345,5441,85.8,1.88
2025-06-04 07:08:39,HOLD,87862,65893,75.0,1.13
2025-06-04 08:08:43,BUY,382,342,89.5,574.45
2025-06-04 08:08:43,SELL,6420,5501,85.7,1.88
2025-06-04 08:08:43,HOLD,88909,66712,75.0,1.13
2025-06-04 08:23:47,BUY,389,347,89.2,566.46
2025-06-04 08:23:47,SELL,6495,5559,85.6,1.87
2025-06-04 08:23:47,HOLD,89956,67488,75.0,1.13
2025-06-04 08:38:54,BUY,396,352,88.9,558.75
2025-06-04 08:38:54,SELL,6570,5618,85.5,1.86
2025-06-04 08:38:54,HOLD,91003,68283,75.0,1.13
2025-06-04 08:53:58,BUY,403,357,88.6,551.31
2025-06-04 08:53:58,SELL,6645,5677,85.4,1.86
2025-06-04 08:53:58,HOLD,92050,69106,75.1,1.12
2025-06-04 09:09:03,BUY,410,362,88.3,544.12
2025-06-04 09:09:03,SELL,6720,5737,85.4,1.85
2025-06-04 09:09:03,HOLD,93097,69940,75.1,1.12
2025-06-04 09:24:09,BUY,417,367,88.0,537.18
2025-06-04 09:24:09,SELL,6795,5796,85.3,1.85
2025-06-04 09:24:09,HOLD,94144,70755,75.2,1.12
2025-06-04 09:39:13,BUY,424,372,87.7,530.46
2025-06-04 09:39:13,SELL,6870,5855,85.2,1.84
2025-06-04 09:39:13,HOLD,95191,71552,75.2,1.12
2025-06-04 09:54:17,BUY,431,377,87.5,523.96
2025-06-04 09:54:17,SELL,6945,5915,85.2,1.83
2025-06-04 09:54:17,HOLD,96238,72381,75.2,1.12
2025-06-04 10:09:22,BUY,438,382,87.2,517.67
2025-06-04 10:09:22,SELL,7020,5975,85.1,1.83
2025-06-04 10:09:22,HOLD,97285,73213,75.3,1.11
2025-06-04 10:24:27,BUY,445,387,87.0,511.59
2025-06-04 10:24:27,SELL,7095,6035,85.1,1.82
2025-06-04 10:24:27,HOLD,98332,74066,75.3,1.11
2025-06-04 10:39:31,BUY,452,392,86.7,505.69
2025-06-04 10:39:31,SELL,7170,6095,85.0,1.82
2025-06-04 10:39:31,HOLD,99379,74918,75.4,1.11
2025-06-04 10:54:35,BUY,459,397,86.5,499.97
2025-06-04 10:54:35,SELL,7245,6155,85.0,1.82
2025-06-04 10:54:35,HOLD,100426,75755,75.4,1.11
2025-06-04 11:09:39,BUY,466,402,86.3,494.42
2025-06-04 11:09:39,SELL,7320,6215,84.9,1.81
2025-06-04 11:09:39,HOLD,101473,76581,75.5,1.11
2025-06-04 11:24:44,BUY,473,407,86.0,489.04
2025-06-04 11:24:44,SELL,7395,6276,84.9,1.81
2025-06-04 11:24:44,HOLD,102520,77393,75.5,1.11
2025-06-04 11:39:49,BUY,480,412,85.8,483.81
2025-06-04 11:39:49,SELL,7470,6337,84.8,1.8
2025-06-04 11:39:49,HOLD,103567,78205,75.5,1.11
2025-06-04 11:54:54,BUY,487,418,85.8,478.73
2025-06-04 11:54:54,SELL,7545,6400,84.8,1.8
2025-06-04 11:54:54,HOLD,104614,79053,75.6,1.11
2025-06-04 12:09:58,BUY,494,424,85.8,473.8
2025-06-04 12:09:58,SELL,7620,6464,84.8,1.8
2025-06-04 12:09:58,HOLD,105661,79902,75.6,1.11
2025-06-04 12:25:03,BUY,501,429,85.6,469.01
2025-06-04 12:25:03,SELL,7695,6526,84.8,1.79
2025-06-04 12:25:03,HOLD,106708,80745,75.7,1.11
2025-06-04 12:40:09,BUY,508,434,85.4,464.34
2025-06-04 12:40:09,SELL,7770,6588,84.8,1.79
2025-06-04 12:40:09,HOLD,107755,81588,75.7,1.11
2025-06-04 12:55:08,BUY,515,439,85.2,459.81
2025-06-04 12:55:08,SELL,7845,6650,84.8,1.79
2025-06-04 12:55:08,HOLD,108802,82410,75.7,1.11
2025-06-04 13:10:13,BUY,522,444,85.1,455.39
2025-06-04 13:10:13,SELL,7920,6712,84.7,1.78
2025-06-04 13:10:13,HOLD,109849,83226,75.8,1.11
2025-06-04 13:25:18,BUY,529,449,84.9,451.1
2025-06-04 13:25:18,SELL,7995,6769,84.7,1.78
2025-06-04 13:25:18,HOLD,110896,84014,75.8,1.1
2025-06-04 13:40:25,BUY,536,454,84.7,446.91
2025-06-04 13:40:25,SELL,8070,6825,84.6,1.77
2025-06-04 13:40:25,HOLD,111943,84789,75.7,1.1
2025-06-04 13:55:30,BUY,543,459,84.5,442.83
2025-06-04 13:55:30,SELL,8145,6883,84.5,1.77
2025-06-04 13:55:30,HOLD,112990,85565,75.7,1.1
2025-06-04 14:10:35,BUY,550,464,84.4,438.85
2025-06-04 14:10:35,SELL,8220,6938,84.4,1.76
2025-06-04 14:10:35,HOLD,114037,86321,75.7,1.1
2025-06-04 14:21:48,BUY,557,469,84.2,434.97
2025-06-04 14:21:48,SELL,8295,6991,84.3,1.76
2025-06-04 14:21:48,HOLD,115084,87049,75.6,1.1
2025-06-04 14:29:15,BUY,564,473,83.9,431.19
2025-06-04 14:29:15,SELL,8370,7045,84.2,1.75
2025-06-04 14:29:15,HOLD,116131,87770,75.6,1.09
2025-06-04 14:33:02,BUY,571,478,83.7,427.5
2025-06-04 14:33:02,SELL,8445,7098,84.0,1.74
2025-06-04 14:33:02,HOLD,117178,88483,75.5,1.09
2025-06-04 14:44:20,BUY,578,483,83.6,423.9
2025-06-04 14:44:20,SELL,8520,7151,83.9,1.74
2025-06-04 14:44:20,HOLD,118225,89207,75.5,1.09
2025-06-04 14:48:06,BUY,585,488,83.4,420.38
2025-06-04 14:48:06,SELL,8595,7205,83.8,1.73
2025-06-04 14:48:06,HOLD,119272,89935,75.4,1.08
2025-06-04 14:59:23,BUY,592,492,83.1,416.95
2025-06-04 14:59:23,SELL,8670,7258,83.7,1.73
2025-06-04 14:59:23,HOLD,120319,90649,75.3,1.08
2025-06-04 15:03:10,BUY,599,496,82.8,413.6
2025-06-04 15:03:10,SELL,8745,7311,83.6,1.72
2025-06-04 15:03:10,HOLD,121366,91362,75.3,1.08
2025-06-04 15:14:28,BUY,606,500,82.5,410.32
2025-06-04 15:14:28,SELL,8820,7363,83.5,1.72
2025-06-04 15:14:28,HOLD,122413,92051,75.2,1.07
2025-06-04 15:18:14,BUY,613,504,82.2,407.12
2025-06-04 15:18:14,SELL,8895,7416,83.4,1.71
2025-06-04 15:18:14,HOLD,123460,92748,75.1,1.07
2025-06-04 15:29:32,BUY,620,508,81.9,403.99
2025-06-04 15:29:32,SELL,8970,7469,83.3,1.7
2025-06-04 15:29:32,HOLD,124507,93451,75.1,1.06
2025-06-04 15:33:17,BUY,627,512,81.7,400.94
2025-06-04 15:33:17,SELL,9045,7523,83.2,1.7
2025-06-04 15:33:17,HOLD,125554,94168,75.0,1.06
2025-06-04 15:44:36,BUY,634,517,81.5,397.95
2025-06-04 15:44:36,SELL,9120,7578,83.1,1.69
2025-06-04 15:44:36,HOLD,126601,94901,75.0,1.06
2025-06-04 15:48:21,BUY,641,522,81.4,395.02
2025-06-04 15:48:21,SELL,9195,7633,83.0,1.69
2025-06-04 15:48:21,HOLD,127648,95639,74.9,1.06
2025-06-04 15:59:40,BUY,648,526,81.2,392.16
2025-06-04 15:59:40,SELL,9270,7685,82.9,1.68
2025-06-04 15:59:40,HOLD,128695,96340,74.9,1.05
2025-06-04 16:03:27,BUY,655,529,80.8,389.36
2025-06-04 16:03:27,SELL,9345,7735,82.8,1.68
2025-06-04 16:03:27,HOLD,129742,97015,74.8,1.05
2025-06-04 16:14:44,BUY,662,532,80.4,386.61
2025-06-04 16:14:44,SELL,9420,7784,82.6,1.67
2025-06-04 16:14:44,HOLD,130789,97673,74.7,1.04
2025-06-04 16:18:30,BUY,669,535,80.0,383.93
2025-06-04 16:18:30,SELL,9495,7834,82.5,1.66
2025-06-04 16:18:30,HOLD,131836,98346,74.6,1.04
2025-06-04 16:29:49,BUY,676,539,79.7,381.3
2025-06-04 16:29:49,SELL,9570,7883,82.4,1.66
2025-06-04 16:29:49,HOLD,132883,99025,74.5,1.04
2025-06-04 16:33:36,BUY,683,543,79.5,378.72
2025-06-04 16:33:36,SELL,9645,7933,82.2,1.65
2025-06-04 16:33:36,HOLD,133930,99709,74.4,1.03
2025-06-04 16:44:55,BUY,690,547,79.3,376.2
2025-06-04 16:44:55,SELL,9720,7983,82.1,1.65
2025-06-04 16:44:55,HOLD,134977,100403,74.4,1.03
2025-06-04 16:48:40,BUY,697,552,79.2,373.73
2025-06-04 16:48:40,SELL,9795,8035,82.0,1.64
2025-06-04 16:48:40,HOLD,136024,101113,74.3,1.03
2025-06-04 16:59:59,BUY,704,557,79.1,371.31
2025-06-04 16:59:59,SELL,9870,8089,82.0,1.64
2025-06-04 16:59:59,HOLD,137071,101835,74.3,1.03
2025-06-04 17:03:44,BUY,711,562,79.0,368.94
2025-06-04 17:03:44,SELL,9945,8141,81.9,1.63
2025-06-04 17:03:44,HOLD,138118,102560,74.3,1.02
2025-06-04 17:15:05,BUY,718,568,79.1,366.62
2025-06-04 17:15:05,SELL,10020,8197,81.8,1.63
2025-06-04 17:15:05,HOLD,139165,103298,74.2,1.02
2025-06-04 17:18:49,BUY,725,574,79.2,364.34
2025-06-04 17:18:49,SELL,10095,8254,81.8,1.63
2025-06-04 17:18:49,HOLD,140212,104058,74.2,1.02
2025-06-04 17:30:12,BUY,732,580,79.2,362.11
2025-06-04 17:30:12,SELL,10170,8310,81.7,1.63
2025-06-04 17:30:12,HOLD,141259,104814,74.2,1.02
2025-06-04 17:33:54,BUY,739,586,79.3,359.92
2025-06-04 17:33:54,SELL,10245,8366,81.7,1.62
2025-06-04 17:33:54,HOLD,142306,105565,74.2,1.02
2025-06-04 17:45:16,BUY,746,592,79.4,357.77
2025-06-04 17:45:16,SELL,10320,8423,81.6,1.62
2025-06-04 17:45:16,HOLD,143353,106329,74.2,1.02
2025-06-04 17:48:58,BUY,753,598,79.4,355.67
2025-06-04 17:48:58,SELL,10395,8480,81.6,1.62
2025-06-04 17:48:58,HOLD,144400,107094,74.2,1.02
2025-06-04 18:00:21,BUY,760,604,79.5,353.6
2025-06-04 18:00:21,SELL,10470,8534,81.5,1.61
2025-06-04 18:00:21,HOLD,145447,107842,74.1,1.02
2025-06-04 18:04:03,BUY,767,610,79.5,351.57
2025-06-04 18:04:03,SELL,10545,8587,81.4,1.61
2025-06-04 18:04:03,HOLD,146494,108581,74.1,1.02
2025-06-04 18:15:26,BUY,774,616,79.6,349.58
2025-06-04 18:15:26,SELL,10620,8640,81.4,1.61
2025-06-04 18:15:26,HOLD,147541,109320,74.1,1.01
2025-06-04 18:19:08,BUY,781,622,79.6,347.62
2025-06-04 18:19:08,SELL,10695,8692,81.3,1.6
2025-06-04 18:19:08,HOLD,148588,110053,74.1,1.01
2025-06-04 18:30:31,BUY,788,628,79.7,345.69
2025-06-04 18:30:31,SELL,10770,8743,81.2,1.6
2025-06-04 18:30:31,HOLD,149635,110776,74.0,1.01
2025-06-04 18:34:13,BUY,795,634,79.7,343.8
2025-06-04 18:34:13,SELL,10845,8795,81.1,1.6
2025-06-04 18:34:13,HOLD,150682,111503,74.0,1.01
2025-06-04 18:45:35,BUY,802,640,79.8,341.94
2025-06-04 18:45:35,SELL,10920,8847,81.0,1.59
2025-06-04 18:45:35,HOLD,151729,112234,74.0,1.01
2025-06-04 18:49:17,BUY,809,646,79.9,340.12
2025-06-04 18:49:17,SELL,10995,8899,80.9,1.59
2025-06-04 18:49:17,HOLD,152776,112958,73.9,1.01
2025-06-04 19:00:39,BUY,816,652,79.9,338.32
2025-06-04 19:00:39,SELL,11070,8951,80.9,1.59
2025-06-04 19:00:39,HOLD,153823,113697,73.9,1.01
2025-06-04 19:04:22,BUY,823,658,80.0,336.56
2025-06-04 19:04:22,SELL,11145,9002,80.8,1.58
2025-06-04 19:04:22,HOLD,154870,114426,73.9,1.0
2025-06-04 19:15:44,BUY,830,664,80.0,334.82
2025-06-04 19:15:44,SELL,11220,9052,80.7,1.58
2025-06-04 19:15:44,HOLD,155917,115130,73.8,1.0
2025-06-04 19:19:26,BUY,837,670,80.0,333.12
2025-06-04 19:19:26,SELL,11295,9102,80.6,1.57
2025-06-04 19:19:26,HOLD,156964,115831,73.8,1.0
2025-06-04 19:30:49,BUY,844,675,80.0,331.44
2025-06-04 19:30:49,SELL,11370,9152,80.5,1.57
2025-06-04 19:30:49,HOLD,158011,116519,73.7,1.0
2025-06-04 19:34:31,BUY,851,680,79.9,329.78
2025-06-04 19:34:31,SELL,11445,9201,80.4,1.57
2025-06-04 19:34:31,HOLD,159058,117199,73.7,0.99
2025-06-04 19:45:54,BUY,858,685,79.8,328.16
2025-06-04 19:45:54,SELL,11520,9249,80.3,1.56
2025-06-04 19:45:54,HOLD,160105,117880,73.6,0.99
2025-06-04 19:49:35,BUY,865,690,79.8,326.56
2025-06-04 19:49:35,SELL,11595,9298,80.2,1.56
2025-06-04 19:49:35,HOLD,161152,118560,73.6,0.99
2025-06-04 20:00:58,BUY,872,695,79.7,324.99
2025-06-04 20:00:58,SELL,11670,9348,80.1,1.55
2025-06-04 20:00:58,HOLD,162199,119250,73.5,0.99
2025-06-04 20:04:41,BUY,879,700,79.6,323.44
2025-06-04 20:04:41,SELL,11745,9398,80.0,1.55
2025-06-04 20:04:41,HOLD,163246,119944,73.5,0.98
2025-06-04 20:16:03,BUY,886,705,79.6,321.91
2025-06-04 20:16:03,SELL,11820,9448,79.9,1.54
2025-06-04 20:16:03,HOLD,164293,120628,73.4,0.98
2025-06-04 20:19:45,BUY,893,710,79.5,320.41
2025-06-04 20:19:45,SELL,11895,9498,79.8,1.54
2025-06-04 20:19:45,HOLD,165340,121316,73.4,0.98
